TOTAL VOTER TURNOUT: 98,647,187
ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2022-11-08	12	00000	0	4	ALPENA	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	5	ANTRIM	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			4529			E
2022-11-08	12	00000	0	5	ANTRIM	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			7442			
2022-11-08	12	00000	0	5	ANTRIM	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			4523			E
2022-11-08	12	00000	0	5	ANTRIM	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			7727			
2022-11-08	12	00000	0	5	ANTRIM	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			260			
2022-11-08	12	00000	0	5	ANTRIM	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			372			
2022-11-08	12	00000	0	5	ANTRIM	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		204			
2022-11-08	12	00000	0	5	ANTRIM	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	6	ARENAC	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			1980			E
2022-11-08	12	00000	0	6	ARENAC	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			3958			
2022-11-08	12	00000	0	6	ARENAC	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			1971			E
2022-11-08	12	00000	0	6	ARENAC	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			4105			
2022-11-08	12	00000	0	6	ARENAC	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			111			
2022-11-08	12	00000	0	6	ARENAC	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			177			
2022-11-08	12	00000	0	6	ARENAC	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		167			
2022-11-08	12	00000	0	6	ARENAC	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	7	BARAGA	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			1057			E
2022-11-08	12	00000	0	7	BARAGA	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			1920			
2022-11-08	12	00000	0	7	BARAGA	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			1065			E
2022-11-08	12	00000	0	7	BARAGA	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			2009			
2022-11-08	12	00000	0	7	BARAGA	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			61			
2022-11-08	12	00000	0	7	BARAGA	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			79			
2022-11-08	12	00000	0	7	BARAGA	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		46			
2022-11-08	12	00000	0	7	BARAGA	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	8	BARRY	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			8726			E
2022-11-08	12	00000	0	8	BARRY	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			17149			
2022-11-08	12	00000	0	8	BARRY	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			8820			E
2022-11-08	12	00000	0	8	BARRY	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			17890			
2022-11-08	12	00000	0	8	BARRY	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			493			
2022-11-08	12	00000	0	8	BARRY	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			905			
2022-11-08	12	00000	0	8	BARRY	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		583			
2022-11-08	12	00000	0	8	BARRY	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	9	BAY	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			19264			E
2022-11-08	12	00000	0	9	BAY	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			20879			
2022-11-08	12	00000	0	9	BAY	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			19256			E
2022-11-08	12	00000	0	9	BAY	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			22176			
2022-11-08	12	00000	0	9	BAY	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			870			
2022-11-08	12	00000	0	9	BAY	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			1224			
2022-11-08	12	00000	0	9	BAY	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		966			
2022-11-08	12	00000	0	9	BAY	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	10	BENZIE	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			4288			E
2022-11-08	12	00000	0	10	BENZIE	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			4806			
2022-11-08	12	00000	0	10	BENZIE	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			4261			E
2022-11-08	12	00000	0	10	BENZIE	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			5007			
2022-11-08	12	00000	0	10	BENZIE	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			238			
2022-11-08	12	00000	0	10	BENZIE	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			251			
2022-11-08	12	00000	0	10	BENZIE	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		127			
2022-11-08	12	00000	0	10	BENZIE	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	11	BERRIEN	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			24532			E
2022-11-08	12	00000	0	11	BERRIEN	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			31203			
2022-11-08	12	00000	0	11	BERRIEN	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			24584			E
2022-11-08	12	00000	0	11	BERRIEN	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			32222			
2022-11-08	12	00000	0	11	BERRIEN	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			936			
2022-11-08	12	00000	0	11	BERRIEN	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			1589			
2022-11-08	12	00000	0	11	BERRIEN	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		1018			
2022-11-08	12	00000	0	11	BERRIEN	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	12	BRANCH	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			4238			E
2022-11-08	12	00000	0	12	BRANCH	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			9644			
2022-11-08	12	00000	0	12	BRANCH	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			4186			E
2022-11-08	12	00000	0	12	BRANCH	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			9948			
2022-11-08	12	00000	0	12	BRANCH	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			206			
2022-11-08	12	00000	0	12	BRANCH	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			358			
2022-11-08	12	00000	0	12	BRANCH	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		292			
2022-11-08	12	00000	0	12	BRANCH	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	13	CALHOUN	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			19427			E
2022-11-08	12	00000	0	13	CALHOUN	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			23811			
2022-11-08	12	00000	0	13	CALHOUN	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			19608			E
2022-11-08	12	00000	0	13	CALHOUN	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			24974			
2022-11-08	12	00000	0	13	CALHOUN	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			855			
2022-11-08	12	00000	0	13	CALHOUN	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			1412			
2022-11-08	12	00000	0	13	CALHOUN	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		932			
2022-11-08	12	00000	0	13	CALHOUN	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	14	CASS	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			6095			E
2022-11-08	12	00000	0	14	CASS	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			11777			
2022-11-08	12	00000	0	14	CASS	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			6117			E
2022-11-08	12	00000	0	14	CASS	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			12145			
2022-11-08	12	00000	0	14	CASS	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			281			
2022-11-08	12	00000	0	14	CASS	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			469			
2022-11-08	12	00000	0	14	CASS	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		364			
2022-11-08	12	00000	0	14	CASS	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	15	CHARLEVOIX	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			5102			E
2022-11-08	12	00000	0	15	CHARLEVOIX	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			7349			
2022-11-08	12	00000	0	15	CHARLEVOIX	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			5062			E
2022-11-08	12	00000	0	15	CHARLEVOIX	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			7633			
2022-11-08	12	00000	0	15	CHARLEVOIX	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			257			
2022-11-08	12	00000	0	15	CHARLEVOIX	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			398			
2022-11-08	12	00000	0	15	CHARLEVOIX	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		226			
2022-11-08	12	00000	0	15	CHARLEVOIX	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	16	CHEBOYGAN	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			3908			E
2022-11-08	12	00000	0	16	CHEBOYGAN	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			7209			
2022-11-08	12	00000	0	16	CHEBOYGAN	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			3923			E
2022-11-08	12	00000	0	16	CHEBOYGAN	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			7498			
2022-11-08	12	00000	0	16	CHEBOYGAN	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			222			
2022-11-08	12	00000	0	16	CHEBOYGAN	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			383			
2022-11-08	12	00000	0	16	CHEBOYGAN	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		228			
2022-11-08	12	00000	0	16	CHEBOYGAN	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	17	CHIPPEWA	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			4800			E
2022-11-08	12	00000	0	17	CHIPPEWA	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			7216			
2022-11-08	12	00000	0	17	CHIPPEWA	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			4846			E
2022-11-08	12	00000	0	17	CHIPPEWA	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			7554			
2022-11-08	12	00000	0	17	CHIPPEWA	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			312			
2022-11-08	12	00000	0	17	CHIPPEWA	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			403			
2022-11-08	12	00000	0	17	CHIPPEWA	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		362			
2022-11-08	12	00000	0	17	CHIPPEWA	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	18	CLARE	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			3747			E
2022-11-08	12	00000	0	18	CLARE	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			7338			
2022-11-08	12	00000	0	18	CLARE	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			3737			E
2022-11-08	12	00000	0	18	CLARE	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			7651			
2022-11-08	12	00000	0	18	CLARE	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			196			
2022-11-08	12	00000	0	18	CLARE	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			327			
2022-11-08	12	00000	0	18	CLARE	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		280			
2022-11-08	12	00000	0	18	CLARE	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	19	CLINTON	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			15670			E
2022-11-08	12	00000	0	19	CLINTON	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			18439			
2022-11-08	12	00000	0	19	CLINTON	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			15602			E
2022-11-08	12	00000	0	19	CLINTON	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			18992			
2022-11-08	12	00000	0	19	CLINTON	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			672			
2022-11-08	12	00000	0	19	CLINTON	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			1032			
2022-11-08	12	00000	0	19	CLINTON	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		728			
2022-11-08	12	00000	0	19	CLINTON	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	20	CRAWFORD	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			1938			E
2022-11-08	12	00000	0	20	CRAWFORD	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			3497			
2022-11-08	12	00000	0	20	CRAWFORD	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			1910			E
2022-11-08	12	00000	0	20	CRAWFORD	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			3624			
2022-11-08	12	00000	0	20	CRAWFORD	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			111			
2022-11-08	12	00000	0	20	CRAWFORD	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			178			
2022-11-08	12	00000	0	20	CRAWFORD	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		123			
2022-11-08	12	00000	0	20	CRAWFORD	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	21	DELTA	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			5413			E
2022-11-08	12	00000	0	21	DELTA	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			8989			
2022-11-08	12	00000	0	21	DELTA	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			5405			E
2022-11-08	12	00000	0	21	DELTA	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			9408			
2022-11-08	12	00000	0	21	DELTA	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			263			
2022-11-08	12	00000	0	21	DELTA	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			391			
2022-11-08	12	00000	0	21	DELTA	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		328			
2022-11-08	12	00000	0	21	DELTA	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	22	DICKINSON	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			3430			E
2022-11-08	12	00000	0	22	DICKINSON	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			6980			
2022-11-08	12	00000	0	22	DICKINSON	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			3410			E
2022-11-08	12	00000	0	22	DICKINSON	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			7168			
2022-11-08	12	00000	0	22	DICKINSON	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			167			
2022-11-08	12	00000	0	22	DICKINSON	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			279			
2022-11-08	12	00000	0	22	DICKINSON	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		200			
2022-11-08	12	00000	0	22	DICKINSON	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	23	EATON	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			22480			E
2022-11-08	12	00000	0	23	EATON	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			22231			
2022-11-08	12	00000	0	23	EATON	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			22433			E
2022-11-08	12	00000	0	23	EATON	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			23159			
2022-11-08	12	00000	0	23	EATON	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			982			
2022-11-08	12	00000	0	23	EATON	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			1416			
2022-11-08	12	00000	0	23	EATON	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		966			
2022-11-08	12	00000	0	23	EATON	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	24	EMMET	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			7244			E
2022-11-08	12	00000	0	24	EMMET	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			9162			
2022-11-08	12	00000	0	24	EMMET	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			7242			E
2022-11-08	12	00000	0	24	EMMET	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			9523			
2022-11-08	12	00000	0	24	EMMET	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			378			
2022-11-08	12	00000	0	24	EMMET	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			436			
2022-11-08	12	00000	0	24	EMMET	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		248			
2022-11-08	12	00000	0	24	EMMET	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	25	GENESEE	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			84136			E
2022-11-08	12	00000	0	25	GENESEE	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			63224			
2022-11-08	12	00000	0	25	GENESEE	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			83508			E
2022-11-08	12	00000	0	25	GENESEE	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			66247			
2022-11-08	12	00000	0	25	GENESEE	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			2759			
2022-11-08	12	00000	0	25	GENESEE	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			3828			
2022-11-08	12	00000	0	25	GENESEE	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		2849			
2022-11-08	12	00000	0	25	GENESEE	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	26	GLADWIN	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			3282			E
2022-11-08	12	00000	0	26	GLADWIN	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			6699			
2022-11-08	12	00000	0	26	GLADWIN	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			3256			E
2022-11-08	12	00000	0	26	GLADWIN	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			7002			
2022-11-08	12	00000	0	26	GLADWIN	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			156			
2022-11-08	12	00000	0	26	GLADWIN	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			270			
2022-11-08	12	00000	0	26	GLADWIN	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		253			
2022-11-08	12	00000	0	26	GLADWIN	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	27	GOGEBIC	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			2493			E
2022-11-08	12	00000	0	27	GOGEBIC	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			3019			
2022-11-08	12	00000	0	27	GOGEBIC	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			2475			E
2022-11-08	12	00000	0	27	GOGEBIC	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520787	Murphy	Christa			3149			
2022-11-08	12	00000	0	27	GOGEBIC	Governor of Wayne State University 8 Year Terms (2) Positions	6	Green	520846	Odgers	Susan			104			
2022-11-08	12	00000	0	27	GOGEBIC	Governor of Wayne State University 8 Year Terms (2) Positions	3	Libertarian	520934	Jaquays	Bruce			145			
2022-11-08	12	00000	0	27	GOGEBIC	Governor of Wayne State University 8 Year Terms (2) Positions	4	US Taxpayers	520962	Sosnowski	Marc	Joseph		116			
2022-11-08	12	00000	0	27	GOGEBIC	Governor of Wayne State University 8 Year Terms (2) Positions	8	No  Affiliation	521017	Foust	Paul	Joseph		0	W		
2022-11-08	12	00000	0	28	GD. TRAVERSE	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	517154	Kelly	Marilyn			21259			E
2022-11-08	12	00000	0	28	GD. TRAVERSE	Governor of Wayne State University 8 Year Terms (2) Positions	2	Republican	520489	Wilsher	Craig			22539			
2022-11-08	12	00000	0	28	GD. TRAVERSE	Governor of Wayne State University 8 Year Terms (2) Positions	1	Democratic	520587	Atkinson	Danielle			21017			E
